 # X(m)   T(K)   T(C)
   9.9375000000000002E-003   321.41383522629201        48.263835226292031     
   9.9625000000000009E-003   321.41815001058939        48.268150010589409     
   9.9874999999999999E-003   321.42245824224722        48.272458242247239     
   1.0012500000000001E-002   321.42675992126544        48.276759921265466     
   1.0037500000000001E-002   321.43105504764412        48.281055047644145     
   1.0062500000000000E-002   321.43534362138325        48.285343621383277     
   1.0087500000000001E-002   321.43962564248284        48.289625642482861     
   1.0112500000000000E-002   321.44390111094276        48.293901110942784     
   1.0137500000000001E-002   321.44817002676314        48.298170026763160     
   1.0162500000000000E-002   321.45243238994402        48.302432389944045     
   1.0187500000000000E-002   321.45668820048536        48.306688200485382     
   1.0212500000000001E-002   321.46093745838709        48.310937458387116     
   1.0237500000000000E-002   321.46518016364928        48.315180163649302     
   1.0262500000000001E-002   321.46941631627186        48.319416316271884     
   1.0287500000000000E-002   321.47364591625495        48.323645916254975     
   1.0312500000000000E-002   321.47786896359844        48.327868963598462     
   1.0337500000000001E-002   321.48208545830244        48.332085458302458     
   1.0362500000000000E-002   321.48629540036683        48.336295400366851     
   1.0387500000000001E-002   321.49049878979167        48.340498789791695     
   1.0412500000000000E-002   321.49469562657697        48.344695626576993     
   1.0437500000000001E-002   321.49888591072266        48.348885910722686     
   1.0462500000000001E-002   321.50306964222881        48.353069642228832     
   1.0487500000000000E-002   321.50724682109541        48.357246821095430     
   1.0512500000000001E-002   321.51141744732240        48.361417447322424     
   1.0537500000000000E-002   321.51558152090985        48.365581520909871     
   1.0562500000000001E-002   321.51973904185763        48.369739041857656     
   1.0587500000000000E-002   321.52389001016581        48.373890010165837     
   1.0612500000000000E-002   321.52803442583445        48.378034425834471     
   1.0637500000000001E-002   321.53217228886353        48.382172288863558     
   1.0662500000000000E-002   321.53630359925296        48.386303599252983     
   1.0687500000000001E-002   321.54042835700290        48.390428357002918     
   1.0712500000000000E-002   321.54454656211328        48.394546562113305     
   1.0737500000000001E-002   321.54865821458407        48.398658214584088     
   1.0762500000000001E-002   321.55276331441536        48.402763314415381     
   1.0787500000000000E-002   321.55686186160699        48.406861861607013     
   1.0812500000000001E-002   321.56095385615913        48.410953856159153     
   1.0837500000000000E-002   321.56503929807167        48.415039298071690     
   1.0862500000000001E-002   321.56911818734466        48.419118187344679     
   1.0887500000000001E-002   321.57319052397816        48.423190523978178     
   1.0912500000000000E-002   321.57725630797199        48.427256307972016     
   1.0937500000000001E-002   321.58131553932628        48.431315539326306     
   1.0962500000000000E-002   321.58536821804097        48.435368218040992     
   1.0987500000000001E-002   321.58941434411611        48.439414344116130     
   1.1012500000000000E-002   321.59345391755164        48.443453917551665     
   1.1037500000000000E-002   321.59748693834763        48.447486938347652     
   1.1062500000000001E-002   321.60151340650407        48.451513406504091     
   1.1087500000000000E-002   321.60553332202085        48.455533322020869     
   1.1112500000000001E-002   321.60954668489808        48.459546684898100     
   1.1137500000000000E-002   321.61355349513576        48.463553495135784     
   1.1162500000000001E-002   321.61755375273390        48.467553752733920     
   1.1187500000000001E-002   321.62154745769254        48.471547457692566     
   1.1212500000000000E-002   321.62553461001158        48.475534610011607     
   1.1237500000000001E-002   321.62951520969102        48.479515209691044     
   1.1262500000000000E-002   321.63348925673091        48.483489256730934     
   1.1287500000000001E-002   321.63745675113125        48.487456751131276     
   1.1312500000000001E-002   321.64141769289205        48.491417692892071     
   1.1337500000000000E-002   321.64537208201330        48.495372082013319     
   1.1362500000000001E-002   321.64931991849494        48.499319918494962     
   1.1387500000000000E-002   321.65326120233703        48.503261202337058     
   1.1412500000000001E-002   321.65719593353958        48.507195933539606     
   1.1437500000000000E-002   321.66112411210253        48.511124112102550     
   1.1462500000000000E-002   321.66504573802598        48.515045738026004     
   1.1487500000000001E-002   321.66896081130989        48.518960811309910     
   1.1512500000000000E-002   321.67286933195419        48.522869331954212     
   1.1537500000000001E-002   321.67677129995894        48.526771299958966     
   1.1562500000000000E-002   321.68066671532415        48.530666715324173     
   1.1587500000000001E-002   321.68455557804987        48.534555578049890     
   1.1612500000000001E-002   321.68843788813604        48.538437888136059     
   1.1637500000000000E-002   321.69231364558260        48.542313645582624     
   1.1662500000000001E-002   321.69618285038968        48.546182850389698     
   1.1687500000000000E-002   321.70004550255709        48.550045502557111     
   1.1712500000000001E-002   321.70390160208495        48.553901602084977     
   1.1737500000000001E-002   321.70775114897327        48.557751148973296     
   1.1762500000000000E-002   321.71159414322199        48.561594143222010     
   1.1787500000000001E-002   321.71543058483110        48.565430584831120     
   1.1812500000000000E-002   321.71926047380072        48.569260473800739     
   1.1837500000000001E-002   321.72308381013079        48.573083810130811     
   1.1862500000000000E-002   321.72690059382126        48.576900593821279     
   1.1887500000000000E-002   321.73071082487218        48.580710824872199     
   1.1912500000000001E-002   321.73451450328355        48.584514503283572     
   1.1937500000000000E-002   321.73831162905532        48.588311629055340     
   1.1962500000000001E-002   321.74210220218754        48.592102202187561     
   1.1987500000000000E-002   321.74588622268021        48.595886222680235     
   1.2012500000000001E-002   321.74966369053340        48.599663690533419     
   1.2037500000000001E-002   321.75343460574697        48.603434605746997     
   1.2062500000000000E-002   321.75719896832106        48.607198968321086     
   1.2087500000000001E-002   321.76095677825555        48.610956778255570     
   1.2112500000000000E-002   321.76470803555043        48.614708035550450     
   1.2137500000000001E-002   321.76845274020570        48.618452740205726     
   1.2162500000000001E-002   321.77219089222143        48.622190892221454     
   1.2187500000000000E-002   321.77592249159761        48.625922491597635     
   1.2212500000000001E-002   321.77964753833419        48.629647538334211     
   1.2237500000000000E-002   321.78336603243122        48.633366032431240     
   1.2262500000000001E-002   321.78707797388870        48.637077973888722     
   1.2287500000000000E-002   321.79078336270663        48.640783362706657     
   1.2312500000000001E-002   321.79448219888496        48.644482198884987     
   1.2337500000000001E-002   321.79817448242375        48.648174482423769     
   1.2362500000000000E-002   321.80186021332298        48.651860213323005     
   1.2387500000000001E-002   321.80553939158273        48.655539391582749     
   1.2412500000000000E-002   321.80921201720287        48.659212017202890     
   1.2437500000000001E-002   321.81287809018346        48.662878090183483     
   1.2462500000000001E-002   321.81653761052445        48.666537610524472     
   1.2487500000000000E-002   321.82019057822589        48.670190578225913     
   1.2512500000000001E-002   321.82383699328778        48.673836993287807     
   1.2537500000000000E-002   321.82747685571013        48.677476855710154     
   1.2562500000000001E-002   321.83111016549287        48.681110165492896     
   1.2587500000000001E-002   321.83473692263601        48.684736922636034     
   1.2612500000000000E-002   321.83835712713966        48.688357127139682     
   1.2637500000000001E-002   321.84197077900376        48.691970779003782     
   1.2662500000000000E-002   321.84557787822831        48.695577878228335     
   1.2687500000000001E-002   321.84917842481326        48.699178424813283     
   1.2712500000000000E-002   321.85277241875860        48.702772418758627     
   1.2737500000000001E-002   321.85635986006440        48.706359860064424     
   1.2762500000000001E-002   321.85994074873071        48.709940748730730     
   1.2787500000000000E-002   321.86351508475747        48.713515084757489     
   1.2812500000000001E-002   321.86708286814468        48.717082868144701     
